grid_id,target_temp,ndvi,ndbi,albedo,ndwi,elevation,population,bldg_area_sqm,road_length_m
168,46739.0,0.17390227317810059,-0.0722605437040329,0.11354555934667587,-0.17264407873153687,919.0,17.490886688232422,1641.123213561805,473.30199318288186
169,46593.0,0.20467451214790344,-0.10167833417654037,0.11322840303182602,-0.19855891168117523,919.0,15.980881690979004,0.0,166.2592050076642
170,47272.0,0.2218625247478485,-0.0873643308877945,0.14560234546661377,-0.2249518781900406,922.0,512.632568359375,2016.7024039651453,487.15867895988816
171,47713.0,0.15176379680633545,-0.016400543972849846,0.17181594669818878,-0.17960137128829956,919.0,1018.3582763671875,1315.5925867910041,422.73969036082053
172,47340.0,0.14841456711292267,-0.017791511490941048,0.15681830048561096,-0.16979439556598663,922.0,1335.5850830078125,2416.86154166166,294.0983543523927
173,47160.0,0.1187656968832016,-0.009976677596569061,0.16381779313087463,-0.14602859318256378,926.0,483.67681884765625,2309.685254349026,730.0870073909084
174,47065.0,0.2150123566389084,-0.04222894087433815,0.1591569036245346,-0.22772495448589325,926.0,949.457275390625,1962.047613111356,800.3021279048752
175,47393.0,0.16175556182861328,-0.01812465861439705,0.15791906416416168,-0.1873106062412262,925.0,344.9801025390625,3621.242816030667,1078.985371540385
176,47314.0,0.2314438670873642,-0.08534499257802963,0.15997174382209778,-0.23682311177253723,926.0,893.698974609375,4109.144982302708,54.11643036184141
177,47233.0,0.1597861647605896,0.012985371984541416,0.15792296826839447,-0.18593880534172058,928.0,762.0908813476562,3129.8416290132163,553.9870325052877
178,47148.0,0.16727574169635773,-0.04099848121404648,0.11665696650743484,-0.1655815839767456,934.0,592.25732421875,1143.806892054315,1119.3846050631012
179,47118.0,0.16461122035980225,-0.040948353707790375,0.1249115839600563,-0.17171798646450043,934.0,411.89569091796875,1082.465004864918,1109.3000754894367
180,47276.0,0.18261650204658508,-0.040014367550611496,0.12139277160167694,-0.18610462546348572,930.0,86.811279296875,320.4362978734608,830.8682110359372
181,47209.0,0.22423924505710602,-0.08473452180624008,0.1442374289035797,-0.22953161597251892,933.0,210.35202026367188,1330.5353667045945,69.26553442469739
182,47313.0,0.1937960982322693,0.008868549950420856,0.15747973322868347,-0.1948862373828888,931.0,215.10574340820312,1912.925073637802,249.63151100844073
183,47379.0,0.24366112053394318,-0.00981888361275196,0.1850118488073349,-0.24247148633003235,935.0,322.4698486328125,2266.5227471723115,164.95939932645834
184,47549.0,0.1626090109348297,0.0011187578784301877,0.13537000119686127,-0.17484748363494873,936.0,137.2426300048828,533.9050193477699,377.3703399253736
185,47393.0,0.15599343180656433,-0.016166280955076218,0.12208060175180435,-0.16329987347126007,940.0,121.20582580566406,1358.2780471162016,906.7520434733613
186,47322.0,0.18879903852939606,-0.04352152720093727,0.1442030370235443,-0.20699842274188995,936.0,334.43804931640625,4566.525085390622,125.97104367794506
187,46884.0,0.2681616544723511,-0.13115949928760529,0.13059259951114655,-0.2574406564235687,936.0,68.13196563720703,883.2220532156875,262.0668181712075
188,46676.0,0.23337657749652863,-0.09016628563404083,0.12010478228330612,-0.2248842418193817,933.0,56.83489227294922,117.48467569825691,234.99471461626592
