grid_id,target_temp,ndvi,ndbi,albedo,bldg_area_sqm,road_length_m
241,46901.0,0.27671822905540466,-0.12486633658409119,0.16823959350585938,689.8364762503948,934.5871802358812
242,46951.0,0.2550733983516693,-0.07702214270830154,0.19522832334041595,1160.067451603029,1030.0522134347636
243,47313.0,0.17454998195171356,-0.05664213001728058,0.1338655650615692,1771.7187680331358,902.0656545067441
244,47241.0,0.13134735822677612,-0.04511450231075287,0.1156596764922142,881.3415601803421,1245.0781278623601
245,47479.0,0.2148006409406662,-0.08985316008329391,0.15032730996608734,3692.4423244428776,333.60318312307544
246,47240.0,0.20779763162136078,-0.04491911828517914,0.1506355255842209,5179.484332674562,199.12556416928933
247,47424.0,0.22945410013198853,-0.09311369061470032,0.12729592621326447,4279.125864254223,529.2132694916396
248,46944.0,0.20720861852169037,-0.06295257061719894,0.13213248550891876,2277.28552555501,139.35083796638796
249,47403.0,0.20505940914154053,-0.048419367522001266,0.14142057299613953,1915.5650923603903,331.85745087249416
250,47428.0,0.14298361539840698,0.010443613864481449,0.15659427642822266,1121.7899298287127,830.624159360576
251,47390.0,0.1494722217321396,-0.025149453431367874,0.14046819508075714,2338.303237114577,912.684059215742
252,47455.0,0.15691250562667847,-0.032924555242061615,0.1490108072757721,3090.5062126083108,296.77582818824845
253,47483.0,0.18097764253616333,-0.027432380244135857,0.15210241079330444,1688.5350351027819,1059.8640309520808
254,47336.0,0.18083813786506653,-0.0483957938849926,0.14006692171096802,2467.8542232429186,718.7502980746133
255,47270.0,0.14958585798740387,-0.021641790866851807,0.14109112322330475,2315.0052774889004,389.43695478191165
256,47346.0,0.14705677330493927,-0.03804107382893562,0.17048071324825287,4108.368201026369,156.94872661854836
257,46830.0,0.3239535391330719,-0.11718379706144333,0.1681293547153473,53.870215111302734,5.746530703081935
258,46658.0,0.23679332435131073,-0.0925092101097107,0.13551633059978485,257.94902831727296,651.3182356961618
259,46737.0,0.21116015315055847,-0.06775693595409393,0.1480824202299118,1829.4369822180006,97.99769838056571
260,46977.0,0.09946569800376892,0.022247396409511566,0.17084187269210815,2930.747323880848,537.5161627131291
261,47046.0,0.17298848927021027,-0.057439494878053665,0.13003957271575928,2470.432581866175,1123.5687078105816
262,47089.0,0.24139875173568726,-0.07990467548370361,0.1222391128540039,1040.4787107316963,412.71965955854523
263,47567.0,0.21104596555233002,-0.07962094992399216,0.14059846103191376,3740.8691968862204,337.6509936795797
264,47673.0,0.14625515043735504,-0.018971947953104973,0.15700705349445343,2768.627593230325,281.7929609623926
265,47515.0,0.14499720931053162,-0.01812518574297428,0.14941678941249847,3224.1928094090445,604.0552086455982
266,47647.0,0.18288357555866241,-0.043034877628088,0.13687960803508759,2336.8781439245095,223.69312355113433
267,47330.0,0.16317667067050934,-0.02343989908695221,0.1340624839067459,3388.0893468764784,295.2109335036294
268,47382.0,0.10041578114032745,-0.003326061414554715,0.13271823525428772,1662.2106486274229,536.9942969752447
269,47039.0,0.21341463923454285,-0.050956323742866516,0.1183294877409935,0.0,0.0
270,46314.0,0.275177925825119,-0.10300236940383911,0.1259068101644516,0.0,0.0
271,46234.0,0.3148844242095947,-0.1419246345758438,0.1376979947090149,0.0,0.0
272,47662.0,0.13936638832092285,0.03198551759123802,0.1731082797050476,1830.4638504153033,461.87284146916
273,47571.0,0.12241403758525848,0.035049524158239365,0.17203959822654724,3760.370050521424,323.50394935984457
274,47044.0,0.16838207840919495,-0.01658989116549492,0.15350334346294403,3573.1008162829467,299.35483342470707
